CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
309,FIR202600309,CASE202600309,2026-04-04,111,104,4,1,2,5,5,29,2026-04-04 07:44:08,2026-04-04 16:21:08,2026-04-04 17:17:08,14.29216,74.34949,
310,FIR202600310,CASE202600310,2026-05-02,97,15,4,2,9,25,3,5,2026-05-01 20:39:10,2026-05-02 09:36:10,2026-05-02 11:24:10,11.720442,74.45703,
311,FIR202600311,CASE202600311,2024-12-21,69,116,1,1,13,37,3,34,2024-12-21 13:25:20,2024-12-21 17:06:20,2024-12-21 18:29:20,14.492092,76.716208,
312,FIR202600312,CASE202600312,2025-01-19,267,169,4,1,13,38,4,50,2025-01-18 23:37:41,2025-01-19 01:37:41,2025-01-19 01:54:41,18.190594,78.223887,
313,FIR202600313,CASE202600313,2024-10-05,411,111,2,1,8,23,4,32,2024-10-05 06:20:15,2024-10-05 15:09:15,2024-10-05 16:40:15,12.986909,76.244723,
314,FIR202600314,CASE202600314,2026-02-05,177,46,1,1,8,22,3,14,2026-02-05 06:16:31,2026-02-05 14:14:31,2026-02-05 14:29:31,15.650483,77.715874,
315,FIR202600315,CASE202600315,2026-04-21,140,98,3,1,5,14,4,28,2026-04-21 04:54:45,2026-04-21 09:27:45,2026-04-21 10:33:45,17.412754,77.583564,
316,FIR202600316,CASE202600316,2025-05-12,343,85,4,2,6,16,3,23,2025-05-11 23:45:44,2025-05-12 01:36:44,2025-05-12 03:11:44,13.320208,78.32682,
317,FIR202600317,CASE202600317,2025-10-13,314,36,1,2,11,31,2,12,2025-10-13 09:03:38,2025-10-13 18:14:38,2025-10-13 19:29:38,15.596819,77.742162,
318,FIR202600318,CASE202600318,2024-11-11,232,171,4,2,4,11,2,50,2024-11-11 13:20:30,2024-11-11 17:00:30,2024-11-11 18:29:30,18.133488,78.239441,
319,FIR202600319,CASE202600319,2026-05-24,248,22,2,1,8,24,4,6,2026-05-24 03:56:09,2026-05-24 10:56:09,2026-05-24 12:31:09,11.699875,74.461998,
320,FIR202600320,CASE202600320,2026-04-07,495,66,1,1,10,28,5,19,2026-04-07 03:13:35,2026-04-07 06:36:35,2026-04-07 07:22:35,15.572592,77.266565,
321,FIR202600321,CASE202600321,2026-06-27,25,150,4,2,9,27,3,43,2026-06-26 12:57:57,2026-06-26 23:21:57,2026-06-27 00:44:57,16.790941,77.512714,
322,FIR202600322,CASE202600322,2026-02-27,129,142,4,1,10,28,3,42,2026-02-27 08:21:18,2026-02-27 18:58:18,2026-02-27 19:13:18,17.47868,73.999658,
323,FIR202600323,CASE202600323,2026-04-19,130,174,3,1,2,4,3,51,2026-04-19 05:54:20,2026-04-19 18:03:20,2026-04-19 19:13:20,11.633876,78.248423,
324,FIR202600324,CASE202600324,2024-08-10,438,172,4,1,7,19,4,50,2024-08-10 01:28:24,2024-08-10 13:02:24,2024-08-10 14:35:24,18.210986,78.22746,
325,FIR202600325,CASE202600325,2026-01-05,414,108,2,1,8,23,2,32,2026-01-04 21:11:56,2026-01-05 00:31:56,2026-01-05 02:23:56,13.021989,76.298953,
326,FIR202600326,CASE202600326,2025-03-20,47,10,1,1,8,22,2,2,2025-03-19 12:52:16,2025-03-19 20:27:16,2025-03-19 21:36:16,16.64138,77.139394,
327,FIR202600327,CASE202600327,2026-05-25,3,28,4,2,12,35,4,12,2026-05-24 20:06:04,2026-05-24 23:11:04,2026-05-25 00:28:04,15.639529,77.676009,
328,FIR202600328,CASE202600328,2026-02-21,216,85,1,1,5,13,5,24,2026-02-21 04:44:40,2026-02-21 09:54:40,2026-02-21 11:38:40,13.352792,78.352588,
329,FIR202600329,CASE202600329,2026-04-07,288,13,4,2,9,27,1,6,2026-04-06 17:51:36,2026-04-07 03:58:36,2026-04-07 04:37:36,11.738262,74.408171,
330,FIR202600330,CASE202600330,2026-02-27,391,8,1,1,13,39,4,4,2026-02-27 07:58:03,2026-02-27 17:11:03,2026-02-27 18:10:03,16.657294,77.108703,
331,FIR202600331,CASE202600331,2025-01-31,58,48,2,1,5,13,4,11,2025-01-31 10:21:21,2025-01-31 15:43:21,2025-01-31 17:38:21,15.64078,77.769435,
332,FIR202600332,CASE202600332,2026-02-11,255,143,2,2,4,12,5,42,2026-02-10 11:46:54,2026-02-11 00:08:54,2026-02-11 02:03:54,17.561267,74.029149,
333,FIR202600333,CASE202600333,2024-10-09,169,109,2,1,13,37,2,32,2024-10-09 02:01:02,2024-10-09 03:37:02,2024-10-09 04:26:02,13.001226,76.297338,
334,FIR202600334,CASE202600334,2026-04-13,44,149,3,2,12,35,3,44,2026-04-12 13:58:08,2026-04-13 00:15:08,2026-04-13 02:09:08,16.761847,77.523588,
335,FIR202600335,CASE202600335,2026-04-03,286,102,1,2,3,8,1,31,2026-04-02 19:15:43,2026-04-03 01:10:43,2026-04-03 02:38:43,14.315506,74.288795,
336,FIR202600336,CASE202600336,2024-12-31,401,19,2,2,12,35,2,6,2024-12-30 11:05:48,2024-12-30 22:30:48,2024-12-30 23:37:48,11.74764,74.427154,
337,FIR202600337,CASE202600337,2026-03-04,79,121,4,1,7,20,1,35,2026-03-03 12:54:12,2026-03-04 00:44:12,2026-03-04 02:41:12,15.029523,74.411877,
338,FIR202600338,CASE202600338,2025-06-20,140,98,3,1,8,23,3,28,2025-06-19 20:13:20,2025-06-20 06:13:20,2025-06-20 08:09:20,17.42804,77.584781,
339,FIR202600339,CASE202600339,2025-02-28,411,111,3,2,14,40,5,32,2025-02-28 02:05:37,2025-02-28 09:18:37,2025-02-28 10:17:37,12.975166,76.25505,
340,FIR202600340,CASE202600340,2026-02-16,431,138,3,2,6,18,5,41,2026-02-16 05:36:44,2026-02-16 09:12:44,2026-02-16 11:06:44,14.224677,78.634243,
341,FIR202600341,CASE202600341,2025-01-03,488,160,1,2,1,1,4,48,2025-01-03 04:21:05,2025-01-03 05:28:05,2025-01-03 07:22:05,15.069902,74.457631,
342,FIR202600342,CASE202600342,2024-08-09,245,89,4,2,4,12,2,25,2024-08-09 06:04:25,2024-08-09 17:23:25,2024-08-09 17:48:25,12.712986,77.329227,
343,FIR202600343,CASE202600343,2024-12-09,362,109,1,2,6,18,2,32,2024-12-09 08:23:14,2024-12-09 09:48:14,2024-12-09 11:13:14,13.02792,76.310326,
344,FIR202600344,CASE202600344,2025-03-16,242,115,4,2,11,31,1,33,2025-03-16 17:01:40,2025-03-16 18:14:40,2025-03-16 19:20:40,12.492756,77.434887,
345,FIR202600345,CASE202600345,2026-04-07,310,72,4,2,1,1,3,21,2026-04-06 22:51:21,2026-04-07 01:46:21,2026-04-07 02:45:21,18.378682,77.908186,
346,FIR202600346,CASE202600346,2026-06-20,498,171,1,2,12,34,1,50,2026-06-19 19:51:43,2026-06-20 02:14:43,2026-06-20 04:11:43,18.117981,78.241606,
347,FIR202600347,CASE202600347,2025-02-09,92,113,2,2,11,33,2,33,2025-02-09 07:22:30,2025-02-09 09:55:30,2025-02-09 11:12:30,12.521351,77.435607,
348,FIR202600348,CASE202600348,2025-10-28,344,142,3,2,12,34,2,42,2025-10-28 09:04:26,2025-10-28 16:43:26,2025-10-28 18:15:26,17.522241,73.997787,
349,FIR202600349,CASE202600349,2025-05-07,210,54,1,2,3,7,5,16,2025-05-07 03:55:35,2025-05-07 16:19:35,2025-05-07 17:08:35,12.234277,75.72128,
350,FIR202600350,CASE202600350,2026-06-30,21,161,3,2,11,31,2,48,2026-06-30 02:26:56,2026-06-30 12:04:56,2026-06-30 13:25:56,15.063108,74.517026,
351,FIR202600351,CASE202600351,2025-08-13,318,39,1,2,14,42,3,14,2025-08-13 12:51:53,2025-08-13 17:24:53,2025-08-13 18:46:53,15.588806,77.700769,
352,FIR202600352,CASE202600352,2026-05-31,258,32,1,1,13,37,4,14,2026-05-30 21:43:03,2026-05-31 04:50:03,2026-05-31 05:25:03,15.671565,77.677139,
353,FIR202600353,CASE202600353,2024-10-14,60,156,1,2,6,17,2,46,2024-10-14 07:18:50,2024-10-14 15:13:50,2024-10-14 17:05:50,12.563545,74.040908,
354,FIR202600354,CASE202600354,2026-06-22,414,108,2,1,13,38,1,32,2026-06-22 08:34:52,2026-06-22 10:11:52,2026-06-22 10:24:52,13.000555,76.249412,
355,FIR202600355,CASE202600355,2024-11-29,57,14,1,1,13,38,5,5,2024-11-28 20:35:19,2024-11-29 02:15:19,2024-11-29 03:51:19,11.724368,74.464028,
356,FIR202600356,CASE202600356,2026-06-17,123,118,4,1,2,6,5,34,2026-06-16 16:33:39,2026-06-17 02:12:39,2026-06-17 02:36:39,14.470436,76.672818,
357,FIR202600357,CASE202600357,2025-01-30,78,89,2,1,13,37,5,25,2025-01-30 11:11:47,2025-01-30 17:36:47,2025-01-30 18:56:47,12.753179,77.346591,
358,FIR202600358,CASE202600358,2024-10-09,197,98,1,1,5,15,4,28,2024-10-09 07:19:28,2024-10-09 20:13:28,2024-10-09 20:48:28,17.398853,77.612752,
359,FIR202600359,CASE202600359,2025-06-01,433,1,1,1,8,24,5,1,2025-06-01 07:08:51,2025-06-01 08:27:51,2025-06-01 09:57:51,16.02649,74.132182,
360,FIR202600360,CASE202600360,2025-12-30,218,82,2,2,12,34,2,24,2025-12-30 02:31:52,2025-12-30 10:53:52,2025-12-30 12:04:52,13.358462,78.317195,
361,FIR202600361,CASE202600361,2025-03-06,210,54,2,2,6,16,3,16,2025-03-06 04:50:14,2025-03-06 17:46:14,2025-03-06 18:06:14,12.235508,75.738649,
362,FIR202600362,CASE202600362,2025-10-03,488,162,1,1,5,15,5,48,2025-10-02 23:09:08,2025-10-03 10:13:08,2025-10-03 11:21:08,15.023143,74.463123,
363,FIR202600363,CASE202600363,2025-07-26,165,128,2,2,6,16,3,40,2025-07-26 16:09:42,2025-07-26 19:06:42,2025-07-26 20:24:42,15.889838,77.626679,
364,FIR202600364,CASE202600364,2025-04-26,492,124,1,2,1,1,2,35,2025-04-26 17:29:39,2025-04-26 18:59:39,2025-04-26 19:50:39,15.069607,74.363978,
365,FIR202600365,CASE202600365,2025-09-11,92,113,1,2,9,27,4,33,2025-09-11 14:57:48,2025-09-11 19:17:48,2025-09-11 19:53:48,12.539683,77.444956,
366,FIR202600366,CASE202600366,2025-01-23,372,101,1,1,10,29,1,30,2025-01-22 17:25:08,2025-01-23 03:08:08,2025-01-23 05:08:08,14.300622,74.307443,
367,FIR202600367,CASE202600367,2025-12-16,479,135,1,1,7,19,4,37,2025-12-15 20:51:16,2025-12-16 02:40:16,2025-12-16 04:33:16,15.880908,77.639399,
368,FIR202600368,CASE202600368,2024-07-25,113,146,1,2,6,16,3,44,2024-07-24 10:07:28,2024-07-24 20:57:28,2024-07-24 21:40:28,16.763644,77.507136,
369,FIR202600369,CASE202600369,2026-05-21,140,98,4,1,13,37,5,28,2026-05-21 01:28:52,2026-05-21 05:37:52,2026-05-21 05:42:52,17.385619,77.589767,
370,FIR202600370,CASE202600370,2025-08-15,99,13,1,2,6,16,4,5,2025-08-15 03:31:59,2025-08-15 16:17:59,2025-08-15 17:01:59,11.701177,74.445146,
371,FIR202600371,CASE202600371,2025-12-24,229,99,4,1,8,22,2,28,2025-12-23 12:55:04,2025-12-24 01:12:04,2025-12-24 01:28:04,17.437974,77.620504,
372,FIR202600372,CASE202600372,2026-01-09,258,32,4,2,12,35,4,10,2026-01-08 18:19:27,2026-01-09 06:24:27,2026-01-09 07:43:27,15.663606,77.711111,
373,FIR202600373,CASE202600373,2025-11-18,70,25,4,1,2,6,5,8,2025-11-18 09:03:57,2025-11-18 10:30:57,2025-11-18 11:59:57,15.385591,77.283416,
374,FIR202600374,CASE202600374,2025-04-11,343,85,3,2,15,44,3,23,2025-04-11 14:49:21,2025-04-11 21:17:21,2025-04-11 21:56:21,13.323334,78.318398,
375,FIR202600375,CASE202600375,2024-09-12,120,40,1,2,3,7,2,9,2024-09-11 14:49:59,2024-09-11 23:18:59,2024-09-12 00:03:59,15.609059,77.754789,
376,FIR202600376,CASE202600376,2025-11-14,425,92,2,1,8,23,4,27,2025-11-13 18:33:32,2025-11-14 00:27:32,2025-11-14 00:47:32,18.420984,76.974736,
377,FIR202600377,CASE202600377,2025-03-18,79,121,1,2,4,11,2,36,2025-03-18 02:32:24,2025-03-18 05:17:24,2025-03-18 05:53:24,15.029127,74.369826,
378,FIR202600378,CASE202600378,2025-03-06,52,71,3,1,5,13,1,20,2025-03-06 08:57:30,2025-03-06 16:51:30,2025-03-06 17:53:30,18.375115,77.943144,
379,FIR202600379,CASE202600379,2026-03-26,176,3,4,1,2,4,1,1,2026-03-26 04:21:10,2026-03-26 05:24:10,2026-03-26 07:15:10,15.91705,74.154971,
380,FIR202600380,CASE202600380,2025-12-24,463,56,3,2,11,33,1,16,2025-12-23 18:31:29,2025-12-24 05:08:29,2025-12-24 05:46:29,12.204576,75.714332,
381,FIR202600381,CASE202600381,2025-02-24,232,171,4,1,13,37,1,50,2025-02-24 13:54:29,2025-02-24 20:01:29,2025-02-24 20:11:29,18.112791,78.250646,
382,FIR202600382,CASE202600382,2025-03-03,257,50,4,2,14,42,4,15,2025-03-03 00:52:53,2025-03-03 08:53:53,2025-03-03 09:46:53,16.395671,75.582049,
383,FIR202600383,CASE202600383,2025-05-13,327,157,2,1,5,14,4,45,2025-05-13 10:36:49,2025-05-13 13:38:49,2025-05-13 15:01:49,12.593158,74.009667,
384,FIR202600384,CASE202600384,2025-05-09,156,51,4,1,7,21,4,15,2025-05-09 02:59:38,2025-05-09 04:04:38,2025-05-09 04:44:38,16.403675,75.546745,
385,FIR202600385,CASE202600385,2025-02-21,63,45,2,2,11,33,1,11,2025-02-21 05:12:27,2025-02-21 13:02:27,2025-02-21 14:38:27,15.598733,77.756066,
386,FIR202600386,CASE202600386,2024-10-23,143,176,3,2,15,45,5,51,2024-10-22 21:52:45,2024-10-23 04:16:45,2024-10-23 04:55:45,11.624043,78.307904,
387,FIR202600387,CASE202600387,2025-05-22,473,21,1,2,15,44,1,6,2025-05-22 03:02:09,2025-05-22 11:35:09,2025-05-22 12:25:09,11.756393,74.493651,
388,FIR202600388,CASE202600388,2026-06-01,238,115,1,2,4,12,2,33,2026-05-31 17:11:48,2026-05-31 22:45:48,2026-06-01 00:34:48,12.530637,77.478184,
389,FIR202600389,CASE202600389,2025-11-23,189,76,4,2,6,16,2,21,2025-11-23 04:44:11,2025-11-23 09:21:11,2025-11-23 10:06:11,18.451057,77.915731,
390,FIR202600390,CASE202600390,2026-05-05,237,76,3,1,10,30,2,21,2026-05-04 15:45:35,2026-05-05 01:57:35,2026-05-05 03:49:35,18.428745,77.924572,
391,FIR202600391,CASE202600391,2025-10-10,196,167,1,1,2,4,2,49,2025-10-09 16:04:05,2025-10-10 02:18:05,2025-10-10 02:25:05,15.050638,74.897024,
392,FIR202600392,CASE202600392,2025-02-25,210,54,2,1,13,37,3,16,2025-02-25 00:45:37,2025-02-25 12:56:37,2025-02-25 14:43:37,12.21898,75.721753,
393,FIR202600393,CASE202600393,2025-08-22,373,103,2,1,13,37,5,31,2025-08-21 23:32:49,2025-08-22 05:36:49,2025-08-22 06:28:49,14.320479,74.247741,
394,FIR202600394,CASE202600394,2024-07-24,1,20,3,2,6,16,2,6,2024-07-23 11:53:56,2024-07-24 00:20:56,2024-07-24 02:06:56,11.770918,74.416234,
395,FIR202600395,CASE202600395,2025-02-15,307,63,2,2,12,36,5,18,2025-02-14 22:03:14,2025-02-15 04:17:14,2025-02-15 05:47:14,12.087965,75.362075,
396,FIR202600396,CASE202600396,2025-05-29,380,122,3,2,3,7,1,35,2025-05-28 22:17:57,2025-05-29 10:53:57,2025-05-29 11:48:57,15.000629,74.455065,
397,FIR202600397,CASE202600397,2025-09-14,118,68,2,2,11,33,1,19,2025-09-14 01:41:53,2025-09-14 09:50:53,2025-09-14 10:37:53,15.49362,77.280673,
398,FIR202600398,CASE202600398,2025-11-07,264,140,2,2,11,31,3,41,2025-11-06 21:44:06,2025-11-07 05:44:06,2025-11-07 06:22:06,14.159864,78.594453,
399,FIR202600399,CASE202600399,2025-06-23,368,48,3,1,13,37,1,9,2025-06-23 05:13:56,2025-06-23 06:37:56,2025-06-23 07:38:56,15.672582,77.762871,
400,FIR202600400,CASE202600400,2025-06-07,3,28,4,2,15,44,3,10,2025-06-06 18:29:41,2025-06-07 03:53:41,2025-06-07 04:10:41,15.6391,77.69746,
401,FIR202600401,CASE202600401,2024-12-24,372,101,2,2,3,8,1,31,2024-12-24 04:06:06,2024-12-24 05:24:06,2024-12-24 05:31:06,14.305529,74.265467,
402,FIR202600402,CASE202600402,2025-06-29,250,110,3,2,3,8,2,32,2025-06-29 02:59:17,2025-06-29 15:03:17,2025-06-29 16:18:17,13.003182,76.345306,
403,FIR202600403,CASE202600403,2026-05-04,450,103,4,2,12,34,4,29,2026-05-03 11:39:57,2026-05-03 22:49:57,2026-05-04 00:11:57,14.306169,74.247754,
404,FIR202600404,CASE202600404,2026-02-17,426,87,2,2,4,11,5,24,2026-02-16 17:21:28,2026-02-17 06:20:28,2026-02-17 07:58:28,13.353418,78.274478,
405,FIR202600405,CASE202600405,2024-11-23,212,51,2,1,2,4,4,15,2024-11-22 11:06:06,2024-11-22 21:41:06,2024-11-22 23:33:06,16.404656,75.556428,
406,FIR202600406,CASE202600406,2024-09-22,165,128,4,1,2,5,5,40,2024-09-22 07:07:24,2024-09-22 15:19:24,2024-09-22 15:36:24,15.858888,77.651266,
407,FIR202600407,CASE202600407,2025-07-30,422,150,1,1,8,22,3,44,2025-07-29 13:49:42,2025-07-29 21:19:42,2025-07-29 22:26:42,16.771621,77.530351,
408,FIR202600408,CASE202600408,2025-10-22,348,125,4,2,3,8,4,39,2025-10-22 05:23:21,2025-10-22 11:34:21,2025-10-22 12:36:21,15.903828,77.674219,
409,FIR202600409,CASE202600409,2025-03-21,127,113,2,2,14,41,5,33,2025-03-21 16:47:38,2025-03-21 17:56:38,2025-03-21 19:37:38,12.490534,77.465848,
410,FIR202600410,CASE202600410,2026-03-05,322,177,4,1,13,39,2,51,2026-03-04 20:39:55,2026-03-05 05:42:55,2026-03-05 07:34:55,11.667514,78.290489,
411,FIR202600411,CASE202600411,2026-01-15,360,65,4,1,10,28,4,18,2026-01-15 09:11:59,2026-01-15 14:16:59,2026-01-15 15:11:59,12.017201,75.38314,
412,FIR202600412,CASE202600412,2025-11-20,321,14,2,1,2,5,2,5,2025-11-19 22:32:22,2025-11-20 01:45:22,2025-11-20 03:33:22,11.685912,74.464015,
413,FIR202600413,CASE202600413,2025-01-01,176,3,4,2,4,12,2,1,2025-01-01 01:15:29,2025-01-01 11:31:29,2025-01-01 12:16:29,15.914429,74.138933,
414,FIR202600414,CASE202600414,2024-12-14,137,63,3,2,14,41,5,18,2024-12-13 16:08:20,2024-12-14 01:06:20,2024-12-14 03:02:20,12.086291,75.376755,
415,FIR202600415,CASE202600415,2024-08-10,158,126,4,1,2,5,2,39,2024-08-09 19:13:54,2024-08-09 22:49:54,2024-08-10 00:09:54,15.8918,77.662608,
416,FIR202600416,CASE202600416,2025-01-16,372,101,1,1,10,28,3,29,2025-01-15 14:34:46,2025-01-16 00:30:46,2025-01-16 01:19:46,14.305709,74.29847,
417,FIR202600417,CASE202600417,2025-06-30,405,165,4,2,1,1,3,49,2025-06-30 12:42:33,2025-06-30 19:51:33,2025-06-30 21:15:33,15.066205,74.905737,
418,FIR202600418,CASE202600418,2026-03-27,124,120,4,2,15,44,2,36,2026-03-27 10:08:09,2026-03-27 11:55:09,2026-03-27 13:00:09,15.116299,74.42462,
419,FIR202600419,CASE202600419,2024-09-14,355,132,3,1,5,14,4,38,2024-09-13 16:11:25,2024-09-14 04:54:25,2024-09-14 05:11:25,15.905863,77.665548,
420,FIR202600420,CASE202600420,2025-05-18,94,102,4,1,13,38,3,29,2025-05-17 19:11:41,2025-05-18 07:37:41,2025-05-18 08:59:41,14.278777,74.307337,
421,FIR202600421,CASE202600421,2025-10-20,127,113,4,2,12,35,5,33,2025-10-19 22:28:49,2025-10-20 05:20:49,2025-10-20 05:32:49,12.532221,77.429697,
422,FIR202600422,CASE202600422,2024-12-10,288,13,4,2,3,9,5,6,2024-12-10 06:57:37,2024-12-10 08:08:37,2024-12-10 08:37:37,11.739084,74.401128,
423,FIR202600423,CASE202600423,2025-12-07,486,37,4,2,1,2,2,12,2025-12-06 21:54:11,2025-12-07 03:17:11,2025-12-07 05:07:11,15.618363,77.766245,
424,FIR202600424,CASE202600424,2025-07-14,183,178,1,2,11,31,2,52,2025-07-14 09:24:44,2025-07-14 15:55:44,2025-07-14 17:16:44,17.644389,78.355398,
425,FIR202600425,CASE202600425,2025-01-15,393,73,3,2,6,16,3,20,2025-01-14 23:44:29,2025-01-15 12:37:29,2025-01-15 14:10:29,18.355301,77.930149,
426,FIR202600426,CASE202600426,2025-11-08,349,96,2,2,14,42,2,26,2025-11-07 21:07:11,2025-11-08 01:48:11,2025-11-08 02:21:11,18.417632,76.94128,
427,FIR202600427,CASE202600427,2024-07-27,355,132,1,2,14,42,1,37,2024-07-27 04:45:29,2024-07-27 13:43:29,2024-07-27 14:04:29,15.908192,77.655147,
428,FIR202600428,CASE202600428,2026-01-15,347,34,2,1,5,15,3,9,2026-01-15 06:11:49,2026-01-15 18:56:49,2026-01-15 20:23:49,15.654037,77.716628,
429,FIR202600429,CASE202600429,2026-01-29,133,71,3,1,8,23,2,20,2026-01-29 00:08:55,2026-01-29 08:27:55,2026-01-29 09:58:55,18.379689,77.951982,
430,FIR202600430,CASE202600430,2024-10-08,319,6,1,2,1,3,3,2,2024-10-07 23:56:09,2024-10-08 09:37:09,2024-10-08 10:58:09,16.649085,77.134666,
431,FIR202600431,CASE202600431,2025-05-26,1,20,4,1,2,5,3,7,2025-05-25 12:18:13,2025-05-25 23:38:13,2025-05-26 01:33:13,11.728947,74.419949,
432,FIR202600432,CASE202600432,2024-11-27,82,2,3,2,4,10,5,1,2024-11-26 22:13:40,2024-11-27 03:10:40,2024-11-27 03:22:40,15.984017,74.085785,
433,FIR202600433,CASE202600433,2026-06-13,145,179,2,2,12,34,4,52,2026-06-13 09:34:07,2026-06-13 14:50:07,2026-06-13 15:48:07,17.635487,78.306365,
434,FIR202600434,CASE202600434,2025-08-01,296,107,2,2,6,18,2,30,2025-07-31 09:09:23,2025-07-31 20:43:23,2025-07-31 22:09:23,14.335014,74.347859,
435,FIR202600435,CASE202600435,2024-08-28,237,76,3,2,14,40,5,21,2024-08-28 09:13:54,2024-08-28 12:31:54,2024-08-28 12:48:54,18.403895,77.929558,
436,FIR202600436,CASE202600436,2025-01-19,71,38,2,2,11,32,1,12,2025-01-18 17:53:48,2025-01-18 22:15:48,2025-01-18 22:48:48,15.620707,77.772235,
437,FIR202600437,CASE202600437,2026-03-26,285,106,3,1,5,15,3,30,2026-03-26 09:54:16,2026-03-26 18:48:16,2026-03-26 19:08:16,14.284528,74.350251,
438,FIR202600438,CASE202600438,2025-06-17,24,168,1,1,8,22,5,49,2025-06-17 01:47:54,2025-06-17 04:42:54,2025-06-17 06:14:54,15.070318,74.908999,
439,FIR202600439,CASE202600439,2026-02-21,56,16,2,2,3,7,3,5,2026-02-20 14:35:27,2026-02-20 22:11:27,2026-02-21 00:10:27,11.740122,74.465355,
440,FIR202600440,CASE202600440,2025-11-16,478,87,2,1,13,37,4,23,2025-11-16 04:18:48,2025-11-16 10:58:48,2025-11-16 11:25:48,13.375572,78.25787,
441,FIR202600441,CASE202600441,2026-07-05,210,54,3,2,4,10,5,16,2026-07-04 23:02:30,2026-07-05 02:33:30,2026-07-05 04:18:30,12.223171,75.738913,
442,FIR202600442,CASE202600442,2025-09-25,326,154,4,1,7,20,4,45,2025-09-25 05:09:19,2025-09-25 12:09:19,2025-09-25 12:18:19,12.569121,73.981274,
443,FIR202600443,CASE202600443,2026-06-07,247,26,1,2,15,44,5,8,2026-06-07 16:30:31,2026-06-07 20:31:31,2026-06-07 22:02:31,15.440496,77.246076,
444,FIR202600444,CASE202600444,2026-04-26,149,138,3,1,5,13,1,41,2026-04-26 10:59:20,2026-04-26 18:31:20,2026-04-26 19:51:20,14.1874,78.630025,
445,FIR202600445,CASE202600445,2025-10-08,138,79,3,1,5,14,5,22,2025-10-07 14:34:10,2025-10-08 01:07:10,2025-10-08 01:55:10,15.953387,75.688382,
446,FIR202600446,CASE202600446,2025-12-23,217,140,3,2,15,44,3,41,2025-12-23 10:13:11,2025-12-23 14:23:11,2025-12-23 16:11:11,14.146039,78.603844,
447,FIR202600447,CASE202600447,2025-07-22,472,139,2,2,4,12,1,41,2025-07-21 21:15:41,2025-07-22 07:47:41,2025-07-22 08:13:41,14.131278,78.606044,
448,FIR202600448,CASE202600448,2026-03-14,85,51,1,1,7,21,3,15,2026-03-13 14:40:59,2026-03-14 00:19:59,2026-03-14 00:30:59,16.455122,75.574496,
449,FIR202600449,CASE202600449,2025-08-22,54,7,1,2,1,3,1,2,2025-08-21 22:25:06,2025-08-22 05:53:06,2025-08-22 06:46:06,16.657473,77.078581,
450,FIR202600450,CASE202600450,2026-04-30,441,1,2,2,4,12,1,1,2026-04-30 14:58:17,2026-04-30 20:24:17,2026-04-30 21:53:17,16.0218,74.141214,
451,FIR202600451,CASE202600451,2026-01-10,500,40,2,1,7,19,5,9,2026-01-09 23:48:45,2026-01-10 12:27:45,2026-01-10 12:47:45,15.608656,77.739668,
452,FIR202600452,CASE202600452,2025-06-30,234,37,2,1,10,28,3,13,2025-06-30 04:43:20,2025-06-30 13:55:20,2025-06-30 14:45:20,15.605776,77.730484,
453,FIR202600453,CASE202600453,2025-01-26,218,82,4,2,15,43,4,23,2025-01-25 22:41:44,2025-01-26 04:56:44,2025-01-26 05:01:44,13.351781,78.328362,
454,FIR202600454,CASE202600454,2025-01-17,250,110,4,2,3,7,5,32,2025-01-17 08:01:50,2025-01-17 10:47:50,2025-01-17 12:24:50,13.037192,76.324849,
455,FIR202600455,CASE202600455,2025-10-25,162,2,4,1,5,14,4,1,2025-10-25 15:00:54,2025-10-25 16:06:54,2025-10-25 17:55:54,16.012219,74.117745,
456,FIR202600456,CASE202600456,2026-01-26,204,142,3,1,13,39,3,42,2026-01-25 22:57:44,2026-01-26 06:44:44,2026-01-26 07:03:44,17.521718,74.046004,
457,FIR202600457,CASE202600457,2025-08-03,134,160,1,2,14,40,2,48,2025-08-02 18:56:45,2025-08-03 01:18:45,2025-08-03 03:17:45,15.10073,74.473689,
458,FIR202600458,CASE202600458,2025-10-17,411,111,1,2,6,17,2,32,2025-10-17 18:18:46,2025-10-17 20:43:46,2025-10-17 21:39:46,12.961793,76.258821,
459,FIR202600459,CASE202600459,2025-02-06,470,39,4,1,13,38,2,10,2025-02-06 01:05:13,2025-02-06 03:13:13,2025-02-06 04:47:13,15.636381,77.727925,
460,FIR202600460,CASE202600460,2024-09-17,408,27,1,1,7,21,4,11,2024-09-17 00:41:04,2024-09-17 11:24:04,2024-09-17 12:25:04,15.67092,77.773164,
461,FIR202600461,CASE202600461,2025-02-14,353,161,1,2,14,42,2,47,2025-02-14 01:33:13,2025-02-14 10:31:13,2025-02-14 11:38:13,15.099269,74.48699,
462,FIR202600462,CASE202600462,2025-02-04,404,30,1,1,5,15,3,11,2025-02-03 23:14:48,2025-02-04 00:59:48,2025-02-04 02:55:48,15.643677,77.738707,
463,FIR202600463,CASE202600463,2025-03-11,322,177,2,2,11,32,5,51,2025-03-10 13:08:38,2025-03-10 22:52:38,2025-03-11 00:26:38,11.624125,78.305074,
